2018-12-21 23:05:00.566293;0,313446700573;0,588018476963;0,201330780983;2,66477823257;2,9817609787;4,05788993835;12,4222955704;29,8748569489;5,27623510361;0,742202937603;1,02561628819;0,351957887411;4,55661296844;10,1023159027;2,16951775551;70,27;19,7;-0,82;5,57;4,13;4,33;
2018-12-21 23:05:01.924024;0,322900533676;0,60345184803;0,188196346164;2,25775313377;3,15082597733;2,21570205688;15,0433645248;32,8599052429;11,5858812332;0,780761539936;1,38198232651;0,337127804756;2,75983929634;7,05698823929;6,45258235931;86,95;3,41;0,83;6,11;4,08;4,39;
2018-12-21 23:05:03.281729;0,310005664825;0,580265700817;0,176072061062;2,27143216133;3,16314291954;2,61421895027;13,6495141983;19,4339694977;18,8069934845;0,60324037075;0,49927854538;0,413440287113;4,86438751221;2,6281607151;8,72942066193;73,46;-16,32;2,71;5,65;4,03;4,26;
2018-12-21 23:05:04.643387;0,236539199948;0,291954576969;0,138525560498;4,48400449753;3,59210133553;4,82826423645;31,6395454407;27,2278194427;29,396730423;0,817376554012;0,729510426521;0,650318801403;20,303981781;12,1613740921;22,5480117798;64,98;-24,81;3,04;7,51;4,05;4,21;
2018-12-21 23:05:05.998573;0,199010118842;0,240241765976;0,160061120987;4,75305509567;3,78120684624;6,05747461319;16,4078044891;25,9151363373;33,2637557983;0,717338740826;1,05671083927;0,34977042675;9,03998279572;7,90549612045;9,1931438446;83,02;-6,73;1,73;7,69;4,21;4,23;
2018-12-21 23:05:07.357618;0,183731049299;0,197965875268;0,16171002388;4,824198246;3,24358129501;6,09280157089;11,609336853;14,482922554;13,2045612335;0,632178544998;0,636634230614;0,884720742702;6,31804609299;3,66424012184;3,47962093353;79,43;10,95;-0,26;5,83;4,0;4,21;
2018-12-21 23:05:08.715424;0,305155843496;0,559545397758;0,222531080246;4,90678453445;3,42788672447;5,81942749023;13,744017601;32,413143158;8,66685009003;1,61664283276;3,26590800285;1,09041821957;4,86641454697;8,55501651764;2,74295091629;72,75;17,06;-1,46;5,32;4,0;4,28;
2018-12-21 23:05:10.073266;0,316945195198;0,5799497962;0,218936562538;2,96908712387;3,10835409164;4,87729167938;15,2641487122;34,6334648132;6,03167200089;0,743158459663;0,837402701378;0,305077165365;5,28514099121;8,63097572327;1,76189625263;69,66;20,28;-1,27;5,22;4,05;4,31;
2018-12-21 23:05:11.429770;0,333175480366;0,615794360638;0,194798022509;2,47545289993;3,13818526268;2,0161216259;14,4660511017;33,2512016296;5,53193712234;1,3678984642;2,59973120689;0,646173894405;6,10281991959;11,9083395004;4,77952384949;78,12;11,87;0,08;5,9;4,03;4,39;
2018-12-21 23:05:12.785068;0,336286574602;0,617599785328;0,193876668811;2,54576206207;3,08278846741;2,20889616013;13,8729085922;23,0327606201;16,0421791077;0,606490850449;0,566042661667;0,312972873449;8,98994636536;3,99250411987;6,49104976654;79,53;-9,76;2,02;6,23;4,05;4,28;
2018-12-21 23:05:14.144161;0,242910534143;0,346590220928;0,122665844858;2,64141130447;2,89379858971;2,84791469574;17,0514125824;15,5683403015;17,4093055725;0,850595533848;1,26506745815;0,497211426497;15,887430191;10,3238344193;9,10127449036;65,39;-24,37;3,29;6,11;4,03;4,21;
2018-12-21 23:05:15.508189;0,215854123235;0,303025215864;0,185473978519;3,94558858871;3,68406510353;7,27169275284;25,6120529175;36,9847984314;44,9065513611;0,63423961401;0,668622016907;0,56372153759;6,28853988647;12,3504657745;17,2510414124;74,08;-15,68;2,63;7,91;4,36;4,28;
2018-12-21 23:05:16.864713;0,202458888292;0,266108185053;0,208398029208;4,03403663635;3,6445286274;8,29410171509;16,2330646515;31,8853492737;30,1507892609;0,68710488081;1,07935237885;0,449679285288;5,6791882515;10,2562246323;10,3385238647;84,19;6,94;0,31;6,31;4,26;4,33;
